bytes,time,node
2182,60.0,node 2
1461,60.0,node 3
652,60.0,node 4
8542,60.0,all nodes
2127,60.25,node 0
2164,60.25,node 1
2182,60.25,node 2
1489,60.25,node 3
652,60.25,node 4
8616,60.25,all nodes
2127,60.5,node 0
2164,60.5,node 1
2187,60.5,node 2
1489,60.5,node 3
652,60.5,node 4
8621,60.5,all nodes
2146,60.75,node 0
2173,60.75,node 1
2201,60.75,node 2
1503,60.75,node 3
652,60.75,node 4
8676,60.75,all nodes
2146,61.0,node 0
2173,61.0,node 1
2205,61.0,node 2
1508,61.0,node 3
652,61.0,node 4
8685,61.0,all nodes
2169,61.25,node 0
2187,61.25,node 1
2205,61.25,node 2
1517,61.25,node 3
652,61.25,node 4
8732,61.25,all nodes
2192,61.5,node 0
2205,61.5,node 1
2210,61.5,node 2
1521,61.5,node 3
652,61.5,node 4
8782,61.5,all nodes
2201,61.75,node 0
2233,61.75,node 1
2210,61.75,node 2
1521,61.75,node 3
652,61.75,node 4
8819,61.75,all nodes
2215,62.0,node 0
2279,62.0,node 1
2210,62.0,node 2
1535,62.0,node 3
652,62.0,node 4
8893,62.0,all nodes
2243,62.25,node 0
2321,62.25,node 1
2224,62.25,node 2
1554,62.25,node 3
652,62.25,node 4
8995,62.25,all nodes
2266,62.5,node 0
2362,62.5,node 1
2256,62.5,node 2
1577,62.5,node 3
652,62.5,node 4
9115,62.5,all nodes
2298,62.75,node 0
2385,62.75,node 1
2256,62.75,node 2
1577,62.75,node 3
652,62.75,node 4
9171,62.75,all nodes
2358,63.0,node 0
2399,63.0,node 1
2288,63.0,node 2
1577,63.0,node 3
652,63.0,node 4
9277,63.0,all nodes
2400,63.25,node 0
2413,63.25,node 1
2293,63.25,node 2
1577,63.25,node 3
657,63.25,node 4
9342,63.25,all nodes
2414,63.5,node 0
2432,63.5,node 1
2293,63.5,node 2
1577,63.5,node 3
657,63.5,node 4
9374,63.5,all nodes
2419,63.75,node 0
2436,63.75,node 1
2298,63.75,node 2
1582,63.75,node 3
685,63.75,node 4
9421,63.75,all nodes
2446,64.0,node 0
2436,64.0,node 1
2302,64.0,node 2
1582,64.0,node 3
694,64.0,node 4
9462,64.0,all nodes
2469,64.25,node 0
2436,64.25,node 1
2302,64.25,node 2
1582,64.25,node 3
698,64.25,node 4
9490,64.25,all nodes
2488,64.5,node 0
2441,64.5,node 1
2302,64.5,node 2
1582,64.5,node 3
698,64.5,node 4
9513,64.5,all nodes
2502,64.75,node 0
2441,64.75,node 1
2307,64.75,node 2
1582,64.75,node 3
708,64.75,node 4
9541,64.75,all nodes
2507,65.0,node 0
2441,65.0,node 1
2316,65.0,node 2
1582,65.0,node 3
708,65.0,node 4
9556,65.0,all nodes
2530,65.25,node 0
2446,65.25,node 1
2321,65.25,node 2
1582,65.25,node 3
708,65.25,node 4
9588,65.25,all nodes
2553,65.5,node 0
2450,65.5,node 1
2321,65.5,node 2
1582,65.5,node 3
708,65.5,node 4
9616,65.5,all nodes
2558,65.75,node 0
2459,65.75,node 1
2326,65.75,node 2
1582,65.75,node 3
708,65.75,node 4
9635,65.75,all nodes
2558,66.0,node 0
2459,66.0,node 1
2326,66.0,node 2
1582,66.0,node 3
717,66.0,node 4
9644,66.0,all nodes
2558,66.25,node 0
2459,66.25,node 1
2326,66.25,node 2
1582,66.25,node 3
745,66.25,node 4
9672,66.25,all nodes
2558,66.5,node 0
2464,66.5,node 1
2330,66.5,node 2
1582,66.5,node 3
763,66.5,node 4
9699,66.5,all nodes
2558,66.75,node 0
2464,66.75,node 1
2330,66.75,node 2
1582,66.75,node 3
810,66.75,node 4
9746,66.75,all nodes
2558,67.0,node 0
2464,67.0,node 1
2330,67.0,node 2
1582,67.0,node 3
865,67.0,node 4
9801,67.0,all nodes
2558,67.25,node 0
2464,67.25,node 1
2330,67.25,node 2
1582,67.25,node 3
874,67.25,node 4
9810,67.25,all nodes
2558,67.5,node 0
2464,67.5,node 1
2330,67.5,node 2
1582,67.5,node 3
879,67.5,node 4
9815,67.5,all nodes
2558,67.75,node 0
2464,67.75,node 1
2330,67.75,node 2
1582,67.75,node 3
907,67.75,node 4
9843,67.75,all nodes
2558,68.0,node 0
2469,68.0,node 1
2330,68.0,node 2
1582,68.0,node 3
916,68.0,node 4
9857,68.0,all nodes
2558,68.25,node 0
2469,68.25,node 1
2335,68.25,node 2
1582,68.25,node 3
953,68.25,node 4
9898,68.25,all nodes
2558,68.5,node 0
2469,68.5,node 1
2335,68.5,node 2
1582,68.5,node 3
985,68.5,node 4
9931,68.5,all nodes
2558,68.75,node 0
2469,68.75,node 1
2335,68.75,node 2
1582,68.75,node 3
1004,68.75,node 4
9949,68.75,all nodes
2558,69.0,node 0
2469,69.0,node 1
2335,69.0,node 2
1582,69.0,node 3
1022,69.0,node 4
9968,69.0,all nodes
