bytes,time,node
29074,35.25,all nodes
2405,35.25,node 3
29074,35.25,all nodes
1216,35.25,node 4
29074,35.25,all nodes
16901,35.5,node 0
29319,35.5,all nodes
6353,35.5,node 1
29319,35.5,all nodes
2372,35.5,node 2
29319,35.5,all nodes
2456,35.5,node 3
29319,35.5,all nodes
1235,35.5,node 4
29319,35.5,all nodes
17030,35.75,node 0
29564,35.75,all nodes
6399,35.75,node 1
29564,35.75,all nodes
2377,35.75,node 2
29564,35.75,all nodes
2520,35.75,node 3
29564,35.75,all nodes
1235,35.75,node 4
29564,35.75,all nodes
17141,36.0,node 0
